,0
13520,연구
13521,특수
13522,학교
13523,체육
13524,교육
13525,실태
13526,연구
13527,비유
13528,교사
13529,비유
13530,특수
13531,교사
13532,통합교육
13533,대한
13534,태도
13535,역할
13536,인식
13537,초등학교
13538,특수
13539,학급
13540,체육
13541,교육
13542,활동
13543,실태
13544,조사
13545,수업컨설팅
13546,대한
13547,특수교육
13548,교사
13549,인식
13550,요구
13551,조사
13552,지속
13553,실시
13554,단계
13555,있는
13556,통합교육
13557,대한
13558,특수
13559,교사
13560,평가
13561,서울
13562,시내
13563,중학교
13564,특수
13565,학급
13566,여가
13567,교육활동
13568,대한
13569,실태
13570,조사
13571,고등학교
13572,특수
13573,학급
13574,전환
13575,교육
13576,대한
13577,교사
13578,학부모
13579,인식
13580,비교
13581,통합
13582,학급
13583,특수교육
13584,대상
13585,학생
13586,학업성취도
13587,평가
13588,실태
13589,조사
13590,정신지체
13591,특수
13592,학교
13593,학부
13594,직업
13595,교육
13596,실태
13597,부모
13598,교사
13599,요구
13600,특수
13601,학급
13602,교사
13603,평생교육
13604,인식
13605,교사
13606,효능
13607,수업
13608,전문성
13609,미치는
13610,영향
13611,경도
13612,정신지체
13613,학생
13614,과학
13615,교육
13616,예비
13617,특수
13618,교사
13619,인식
13620,연구
13621,특수교육
13622,보조
13623,제도
13624,운영
13625,대한
13626,통합
13627,학급
13628,교사
13629,학부모
13630,인식
13631,차이
13632,정신지체
13633,특수
13634,학교
13635,도예
13636,교육
13637,현황
13638,연구
13639,초등학교
13640,특수
13641,학급
13642,국어
13643,교육과정
13644,운영
13645,문제점
13646,개선
13647,방안
13648,유아
13649,특수교육
13650,관련
13651,기관
13652,컴퓨터
13653,활용
13654,실태
13655,전환
13656,교육과정
13657,개발
13658,적용
13659,통한
13660,정신지체
13661,특수
13662,학교
13663,전공
13664,운영
13665,활성화
13666,방안
13667,중도
13668,중복
13669,장애
13670,학생
13671,특수교육
13672,보조
13673,활용
13674,조사
13675,특수
13676,학급
13677,학생
13678,음악
13679,교육
13680,실태
13681,개선
13682,연구
13683,특수
13684,학교
13685,등부
13686,영어
13687,교육
13688,실태
13689,교사
13690,인식
13691,조사
13692,특수
13693,학교
13694,학생
13695,대한
13696,용기
13697,전환
13698,교육
13699,몰입
13700,취업
13701,역할
13702,네트워크
13703,활용
13704,관계
13705,인문
13706,고등학교
13707,실업계
13708,고등학교
13709,특수
13710,학급
13711,진로
13712,교육
13713,실태
13714,특수
13715,학교
13716,직업
13717,교육
13718,실태
13719,연구
13720,특수
13721,학교
13722,언어치료
13723,교육
13724,실태
13725,개선
13726,방안
13727,우리나라
13728,특수교육
13729,발전
13730,연구
13731,특수교육
13732,집단
13733,미술
13734,치료
13735,자폐
13736,장애
13737,학생
13738,자발
13739,향상
13740,미치는
13741,효과
13742,학생
13743,프로그램
13744,초등학교
13745,특수
13746,학급
13747,진로
13748,교육
13749,연구
13750,특수교육
13751,보조
13752,자질
13753,역할
13754,수행
13755,대한
13756,교사
13757,기대
13758,지각
13759,차이
13760,분석
13761,정신지체
13762,특수
13763,학교
13764,미술
13765,교육
13766,현황
13767,분석
13768,개선
13769,방안
13770,연구
13771,특수교육
13772,교사
13773,교육
13774,교사
13775,직무
13776,만족도
13777,성격
13778,특성
13779,유아
13780,특수교육
13781,관련
13782,기관
13783,교사
13784,자아개념
13785,직무
13786,스트레스
13787,특수교육
13788,학교
13789,사회
13790,복지
13791,필요성
13792,연구
13793,특수
13794,학교
13795,교육
13796,시설
13797,대한
13798,교사
13799,만족도
13800,연구
13801,청각장애
13802,특수
13803,학교
13804,직업
13805,교육
13806,실태
13807,개선
13808,방향
13809,연구
13810,특수
13811,학교
13812,미술
13813,교육
13814,실태
13815,개선
13816,방안
13817,연구
13818,대한
13819,대인관계
13820,문제
13821,해결
13822,교육
13823,프로그램
13824,비적
13825,연구
13826,특수
13827,학급
13828,아동
13829,중심
13830,초등학교
13831,특수교육
13832,대상자
13833,선정
13834,과정
13835,여건
13836,대한
13837,학부모
13838,만족도
13839,정신지체
13840,특수
13841,학교
13842,직업
13843,교육
13844,운영
13845,실태
13846,분석
13847,국내
13848,장애
13849,아동
13850,자아
13851,관련
13852,연구
13853,동향
13854,분석
13855,특수교육
13856,관련
13857,학술지
13858,중심
13859,특수
13860,학교
13861,과학
13862,담당
13863,교사
13864,과학
13865,교육
13866,대한
13867,인식
13868,만족도
13869,분석
13870,특수교육
13871,관련
13872,종사
13873,직무
13874,만족도
13875,연구
13876,대한
13877,장애
13878,유아
13879,통합교육
13880,유아
13881,교사
13882,유아
13883,특수
13884,교사
13885,역할
13886,협력
13887,교수
13888,대한
13889,인식
13890,실태
13891,분석
13892,특수
13893,학교
13894,과학
13895,교과
13896,교육
13897,실태
13898,조사
13899,한국
13900,특수교육
13901,기관
13902,연구
13903,일반
13904,유아
13905,교사
13906,유아
13907,특수
13908,교사
13909,일반
13910,유아
13911,부모
13912,장애
13913,유아
13914,부모
13915,대상
13916,정신지체
13917,특수
13918,학교
13919,직업
13920,재활
13921,교육
13922,실태
13923,조사
13924,지적장애
13925,전환
13926,교육
13927,공립
13928,특수
13929,학교
13930,건축
13931,계획
13932,연구
13933,초고
13934,정보통신망
13935,이용
13936,화상회의
13937,원격
13938,특수교육
13939,시스템
13940,구축
13941,모형
13942,설계
13943,작용
13944,대책
13945,위원회
13946,중심
13947,장애
13948,유아
13949,평가
13950,관련
13951,교사
13952,자질
13953,대한
13954,유아
13955,특수교육
13956,기관
13957,교사
13958,인식
13959,미용
13960,종사
13961,특수
13962,목적
13963,영어
13964,요구
13965,만족도
13966,연구
13967,폴리머
13968,클레이
13969,공예
13970,활용
13971,발달장애
13972,학생
13973,직업
13974,교육
13975,프로그램
13976,개발
13977,연구
13978,자기
13979,성장
13980,집단
13981,상담
13982,프로그램
13983,적용
13984,초등학교
13985,특수
13986,학급
13987,학생
13988,자아개념
13989,미치는
13990,효과
13991,초등학교
13992,특수
13993,학습
13994,정보
13995,매체
13996,활용
13997,실태
13998,분석
13999,개선
14000,방안
14001,특수
14002,학교
14003,학교
14004,기업
14005,운영
14006,만족도
14007,개선
14008,사항
14009,연구
14010,정신지체
14011,특수
14012,학교
14013,전공
14014,중학교
14015,고등학교
14016,전공
14017,담당
14018,교사
14019,중심
14020,마이크로티칭
14021,통한
14022,수업컨설팅
14023,초임
14024,중등
14025,특수
14026,학급
14027,교사
14028,수업
14029,전문성
14030,교수
14031,효능
14032,미치는
14033,효과
14034,장애
14035,이해
14036,교육
14037,프로그램
14038,장애
14039,아동
14040,대한
14041,장애
14042,아동
14043,수용
14044,태도
14045,미치는
14046,효과
14047,특수
14048,학급
14049,학생
14050,기반
14051,개별
14052,학습
14053,시스템
14054,설계
14055,개발
14056,특수
14057,체육
14058,프로그램
14059,발달장애
14060,아동
14061,심리
14062,발달
14063,행동
14064,발달
14065,미치는
14066,영향
14067,공동
14068,교수
14069,중심
14070,장애
14071,유아
14072,통합교육
14073,프로그램
14074,개발
14075,기초
14076,연구
14077,특수
14078,장애
14079,아동
14080,국어
14081,통합
14082,미술
14083,프로그램
14084,개발
14085,초등학교
14086,고학년
14087,정신지체
14088,아동
14089,중심
14090,대한
14091,유아
14092,통합교육
14093,협력
14094,교수
14095,운영
14096,실태
14097,연구
14098,특수
14099,학급
14100,운영
14101,형태
14102,학업
14103,성취
14104,생활
14105,태도
14106,변화
14107,미치는
14108,영향
14109,중등
14110,특수
14111,체육교사
14112,교수
14113,가치관
14114,형성
14115,장애
14116,학생
14117,통합교육
14118,관련
14119,사회
14120,자본
14121,형성
14122,통합교육
14123,선호
14124,요인
14125,대한
14126,학부모
14127,인식
14128,찰흙
14129,통한
14130,특수
14131,학급
14132,어린이
14133,자기
14134,표현
14135,연구
14136,정신지체
14137,특수
14138,학급
14139,중심
14140,정신지체
14141,특수
14142,학교
14143,직업
14144,교과
14145,운영
14146,연구
14147,중국
14148,특수
14149,학교
14150,교원양성
14151,제도
14152,연구
14153,특수
14154,학급
14155,운영
14156,연구
14157,정신지체
14158,아동
14159,통합교육
14160,대한
14161,교사
14162,학부모
14163,태도
14164,대한
14165,중등
14166,특수
14167,학급
14168,학생
14169,국어
14170,교재
14171,적합
14172,과정
14173,대한
14174,연구
14175,국어
14176,단원
14177,중심
14178,특수
14179,유아
14180,교사
14181,자질
14182,연구
14183,장애
14184,유아
14185,일반
14186,유치원
14187,통합
14188,통합
14189,방해
14190,요인
14191,대한
14192,특수
14193,교사
14194,교사
14195,인식
14196,조사
14197,장애
14198,아동
14199,장애
14200,아동
14201,친구
14202,관계
14203,증진
14204,대한
14205,특수
14206,교사
14207,교사
14208,인식
14209,연구
14210,혁신
14211,학교
14212,참여
14213,여부
14214,특수
14215,학교
14216,교사
14217,학교
14218,효과
14219,대한
14220,인식
14221,미치는
14222,영향
14223,교사
14224,학교
14225,특성
14226,지적장애
14227,학생
14228,교육
14229,성과
14230,미치는
14231,영향
14232,초등
14233,특수
14234,학급
14235,담당
14236,교사
14237,상담
14238,활동
14239,실태
14240,조사
14241,활성화
14242,방안
14243,연구
14244,개정
14245,기본
14246,교육과정
14247,초등
14248,수학과
14249,교과서
14250,비교
14251,분석
14252,한국
14253,통합
14254,교육제도
14255,성립
14256,배경
14257,연구
14258,자폐
14259,학생
14260,학부모
14261,특수
14262,체육교사
14263,역할
14264,기대
14265,조사
14266,연구
14267,통합교육
14268,대한
14269,사립
14270,초등학교
14271,교사
14272,태도
14273,연구
14274,특수
14275,학급
14276,교사
14277,활용
14278,능력
14279,인식
14280,수준
14281,교사
14282,효능
14283,특수
14284,학교
14285,보조공학
14286,전달
14287,체제
14288,모형
14289,연구
14290,통합
14291,직업
14292,교육
14293,거점
14294,학교
14295,운영
14296,성과
14297,연구
14298,특수
14299,학교
14300,교사
14301,심리
14302,소진
14303,직무
14304,만족도
14305,회복
14306,탄력성
14307,관계
14308,연구
14309,특수
14310,학교
14311,교사
14312,직무
14313,스트레스
14314,수준
14315,대처
14316,방법
14317,경상남도
14318,중심
14319,지적장애
14320,특수
14321,학교
14322,교사
14323,수학과
14324,실천
